스캐너,파일종류,종목코드,종목명,전일종가,금일종가,장중최대상승률(%),종가수익률(%)
7.0_early,all,100790,미래에셋벤처투자,24050,22850,-1.04,-4.99
7.0_early,all,389470,인벤티지랩,83900,78800,-1.31,-6.08
7.0_early,all,100090,SK오션플랜트,18940,19680,5.49,3.91
7.0_early,all,183300,코미코,120000,118900,0.0,-0.92
7.0_early,all,057050,현대홈쇼핑,84100,83000,-0.59,-1.31
7.0_early,all,089970,브이엠,45900,48800,7.41,6.32
7.0_early,all,052400,코나아이,60100,58500,2.33,-2.66
7.0_early,all,187660,현대ADM,16200,14390,0.0,-11.17
7.0_early,all,126340,비나텍,135600,139400,4.28,2.8
7.0_early,all,074600,원익QnC,34050,33750,-0.29,-0.88
7.0_early,all,044490,태웅,44100,45300,6.24,2.72
7.0_early,all,420770,기가비스,77300,78400,3.36,1.42
7.0_early,all,348210,넥스틴,80800,80000,0.12,-0.99
7.0_early,all,248070,솔루엠,17990,17740,-0.22,-1.39
7.0_early,all,102940,코오롱생명과학,61100,58300,-0.65,-4.58
7.0_early,all,001510,SK증권,1880,2180,22.07,15.96
7.0_early,all,448900,한국피아이엠,109400,118500,9.41,8.32
7.0_early,all,424870,이뮨온시아,9010,8500,-2.44,-5.66
7.0_early,all,046890,서울반도체,11480,11150,-2.26,-2.87
7.0_early,all,356860,티엘비,71100,79800,13.64,12.24
7.0_early,all,083450,GST,30950,30000,-0.81,-3.07
7.0_early,all,122640,예스티,24500,24650,3.06,0.61
7.0_early,all,194480,데브시스터즈,42250,40500,-3.31,-4.14
7.0_early,all,009155,삼성전기우,187700,190400,4.21,1.44
7.0_early,all,168360,펨트론,22850,22900,5.47,0.22
7.0_early,all,394800,쓰리빌리언,15170,14680,-1.45,-3.23
7.0_early,all,309710,아이티켐,37400,35150,-2.81,-6.02
7.0_early,all,110990,디아이티,22650,21750,-2.21,-3.97
7.0_early,all,025860,남해화학,8090,8520,13.23,5.32
7.0_early,all,092870,엑시콘,31850,31750,2.67,-0.31
7.0_early,all,010820,퍼스텍,7550,7470,5.83,-1.06
7.0_early,all,221800,유투바이오,22600,20750,-0.44,-8.19
7.0_early,all,389260,대명에너지,20300,20700,5.91,1.97
7.0_early,all,393890,더블유씨피,14810,15100,14.25,1.96
7.0_early,all,017860,DS단석,19350,19930,7.24,3.0
7.0_early,all,006805,미래에셋증권우,23100,22250,-1.73,-3.68
7.0_early,all,045390,대아티아이,4305,4125,-1.51,-4.18
7.0_early,all,117580,대성에너지,9770,10890,23.95,11.46
7.0_early,all,382900,범한퓨얼셀,31700,30500,-0.95,-3.79
7.0_early,all,005010,휴스틸,5120,5240,3.91,2.34
7.0_early,all,094820,일진파워,17750,17500,0.28,-1.41
7.0_early,all,361390,제노코,29750,29100,-0.34,-2.18
7.0_early,all,044450,KSS해운,10590,10540,2.55,-0.47
7.0_early,all,091580,상신이디피,18400,17510,-1.14,-4.84
7.0_early,all,125020,티씨머티리얼즈,5720,5420,0.87,-5.24
7.0_early,all,425040,티이엠씨,10830,11890,13.02,9.79
7.0_early,all,000440,중앙에너비스,28700,29650,12.89,3.31
7.0_early,all,005860,한일사료,4000,4000,9.87,0.0
7.0_early,all,389030,지니너스,6050,6130,7.11,1.32
7.0_early,all,065450,빅텍,5040,4920,4.96,-2.38
7.0_early,all,004140,동방,2765,2800,2.89,1.27
7.0_early,all,024740,한일단조,3095,3160,6.79,2.1
7.0_early,all,448710,코츠테크놀로지,20250,19550,2.22,-3.46
7.0_early,all,006890,태경케미컬,8470,8660,7.79,2.24
7.0_early,all,005930,삼성전자,208500,200500,-1.68,-3.84
7.0_early,all,000660,SK하이닉스,1056000,1013000,-1.23,-4.07
7.0_early,all,005935,삼성전자우,149100,144200,-1.54,-3.29
7.0_early,all,402340,SK스퀘어,630000,611000,-0.48,-3.02
7.0_early,all,034020,두산에너빌리티,107300,106300,1.12,-0.93
7.0_early,all,329180,HD현대중공업,590000,567000,-1.02,-3.9
7.0_early,all,006800,미래에셋증권,69900,66700,-2.0,-4.58
7.0_early,all,009150,삼성전기,464000,479500,4.63,3.34
7.0_early,all,010140,삼성중공업,29100,28500,-0.52,-2.06
7.0_early,all,010120,LS ELECTRIC,833000,873000,7.8,4.8
7.0_early,all,000150,두산,1189000,1149000,-0.93,-3.36
7.0_early,all,000720,현대건설,170100,169500,2.53,-0.35
7.0_early,all,000250,삼천당제약,784000,795000,6.89,1.4
7.0_early,all,017670,SK텔레콤,81200,78200,-1.23,-3.69
7.0_early,all,298380,에이비엘바이오,195500,190000,-1.43,-2.81
7.0_early,all,009830,한화솔루션,50800,49750,0.98,-2.07
7.0_early,all,950160,코오롱티슈진,100700,97200,1.79,-3.48
7.0_early,all,006260,LS,282000,290500,5.85,3.01
7.0_early,all,443060,HD현대마린솔루션,183400,178200,-1.31,-2.84
7.0_early,all,087010,펩트론,328000,317500,5.79,-3.2
7.0_early,all,128940,한미약품,531000,519000,-1.32,-2.26
7.0_early,all,052690,한전기술,172300,168000,1.22,-2.5
7.0_early,all,310210,보로노이,339000,320000,-2.21,-5.6
7.0_early,all,036570,엔씨소프트,230000,221000,-2.39,-3.91
7.0_early,all,251270,넷마블,53700,51000,-2.05,-5.03
7.0_early,all,095340,ISC,230000,244500,10.0,6.3
7.0_early,all,263750,펄어비스,65600,46000,-26.98,-29.88
7.0_early,all,226950,올릭스,190000,181800,-0.58,-4.32
7.0_early,all,012510,더존비즈온,119100,119100,0.08,0.0
7.0_early,all,353200,대덕전자,74800,77300,6.82,3.34
7.0_early,all,083650,비에이치아이,105600,104300,-0.09,-1.23
7.0_early,all,237690,에스티팜,155800,149500,-2.18,-4.04
7.0_early,all,440110,파두,62500,57000,-2.4,-8.8
7.0_early,all,005850,에스엘,68200,64500,-3.81,-5.43
7.0_early,all,009420,한올바이오파마,57400,55500,-2.09,-3.31
7.0_early,all,00680K,미래에셋증권2우B,21100,20200,-2.37,-4.27
7.0_early,all,336260,두산퓨얼셀,46200,45900,1.73,-0.65
7.0_early,all,178320,서진시스템,45200,45400,3.54,0.44
7.0_early,all,051600,한전KPS,60300,61400,2.65,1.82
7.0_early,all,030530,원익홀딩스,34200,32500,0.58,-4.97
7.0_early,all,475830,오름테라퓨틱,129600,124900,-1.16,-3.63
7.0_early,all,064760,티씨케이,236000,242500,3.81,2.75
7.0_early,all,017960,한국카본,48750,48350,2.46,-0.82
7.0_early,all,112610,씨에스윈드,59100,64900,13.87,9.81
7.0_early,all,005440,현대지에프홀딩스,15420,14960,-1.82,-2.98
7.0_early,all,347700,스피어,48750,45850,1.33,-5.95
7.0_early,all,097230,HJ중공업,27600,27800,4.71,0.72
7.0_early,all,222800,심텍,59600,60100,3.19,0.84
7.0_early,all,039200,오스코텍,58400,57500,0.34,-1.54
7.0_early,all,218410,RFHIC,78300,78700,4.73,0.51
7.0_early,all,120110,코오롱인더,71000,70500,0.56,-0.7
7.0_early,all,006360,GS건설,25650,25950,6.63,1.17
7.0_early,all,445680,큐리옥스바이오시스템즈,139600,131700,6.88,-5.66
7.0_early,all,140860,파크시스템스,264500,277500,10.21,4.91
7.0_early,all,078600,대주전자재료,118500,119700,3.29,1.01
7.0_early,all,001120,LX인터내셔널,43050,44500,4.53,3.37
7.0_early,all,437730,삼현,56200,56000,1.78,-0.36
7.0_early,all,115180,큐리언트,46600,45050,-1.5,-3.33
7.0_early,all,124500,아이티센글로벌,67000,65200,0.75,-2.69
7.0_early,all,060370,LS마린솔루션,30950,31350,5.82,1.29
7.0_early,all,090710,휴림로봇,14890,14330,3.76,-3.76
7.0_early,all,456160,지투지바이오,91600,86900,-1.31,-5.13
7.0_early,all,127120,제이에스링크,38650,39250,8.54,1.55
7.0_early,all,229640,LS에코에너지,45050,44000,-1.11,-2.33
7.0_early,all,004000,롯데정밀화학,54700,54200,2.38,-0.91
7.0_early,all,295310,에이치브이엠,96600,92200,-1.04,-4.55
7.0_early,all,183300,코미코,120000,118900,0.0,-0.92
7.0_early,all,100090,SK오션플랜트,18940,19680,5.49,3.91
7.0_early,all,213420,덕산네오룩스,46850,44500,-1.49,-5.02
7.0_early,all,003160,디아이,37250,38450,4.56,3.22
7.0_early,all,089970,브이엠,45900,48800,7.41,6.32
7.0_early,all,010780,아이에스동서,32400,30900,-1.85,-4.63
7.0_early,all,281820,케이씨텍,51200,50800,-0.2,-0.78
7.0_early,all,005690,파미셀,16680,15930,-2.4,-4.5
7.0_early,all,126340,비나텍,135600,139400,4.28,2.8
7.0_early,all,074600,원익QnC,34050,33750,-0.29,-0.88
7.0_early,all,078160,메디포스트,23250,23200,1.29,-0.22
7.0_early,all,044490,태웅,44100,45300,6.24,2.72
7.0_early,all,253590,네오셈,19880,18750,-0.15,-5.68
7.0_early,all,015750,성우하이텍,9610,9200,-2.71,-4.27
7.0_early,all,005880,대한해운,2270,2235,4.19,-1.54
7.0_early,all,023160,태광,28800,28900,2.6,0.35
7.0_early,all,287840,인투셀,49400,47600,-1.62,-3.64
7.0_early,all,365340,성일하이텍,59600,57800,-0.34,-3.02
7.0_early,all,425420,티에프이,57600,60700,7.29,5.38
7.0_early,all,200710,에이디테크놀로지,46400,46600,1.62,0.43
7.0_early,all,046890,서울반도체,11480,11150,-2.26,-2.87
7.0_early,all,424870,이뮨온시아,9010,8500,-2.44,-5.66
7.0_early,all,042520,한스바이오메드,54500,55700,6.06,2.2
7.0_early,all,001820,삼화콘덴서,61500,60300,1.14,-1.95
7.0_early,all,077360,덕산하이메탈,12720,12330,0.47,-3.07
7.0_early,all,105840,우진,27150,26150,0.0,-3.68
7.0_early,all,234340,헥토파이낸셜,37400,38550,5.61,3.07
7.0_early,all,122640,예스티,24500,24650,3.06,0.61
7.0_early,all,009155,삼성전기우,187700,190400,4.21,1.44
7.0_early,all,107640,한중엔시에스,54000,51700,-1.48,-4.26
7.0_early,all,059090,미코,14970,14570,0.07,-2.67
7.0_early,all,327260,RF머트리얼즈,55700,60500,15.8,8.62
7.0_early,all,019210,와이지-원,11930,12810,14.67,7.38
7.0_early,all,065660,안트로젠,43400,43900,6.22,1.15
7.0_early,all,031430,신세계인터내셔날,12510,12160,-0.88,-2.8
7.0_early,all,006340,대원전선,6520,6520,5.67,0.0
7.0_early,all,025860,남해화학,8090,8520,13.23,5.32
7.0_early,all,098070,한텍,42200,44600,9.0,5.69
7.0_early,all,092870,엑시콘,31850,31750,2.67,-0.31
7.0_early,all,080580,오킨스전자,19520,20850,13.22,6.81
7.0_early,all,389260,대명에너지,20300,20700,5.91,1.97
7.0_early,all,290550,디케이티,18890,19490,3.86,3.18
7.0_early,all,024060,흥구석유,20050,20950,15.21,4.49
7.0_early,all,464080,에스오에스랩,17630,16680,-1.59,-5.39
7.0_early,all,073490,이노와이어리스,40000,39900,3.25,-0.25
7.0_early,all,000390,삼화페인트,10940,10550,-0.09,-3.56
7.0_early,all,226590,엠디바이스,36200,36250,4.97,0.14
7.0_early,all,322310,오로스테크놀로지,33700,33000,-0.45,-2.08
7.0_early,all,056090,시지메드텍,2880,2590,-1.56,-10.07
7.0_early,all,117580,대성에너지,9770,10890,23.95,11.46
7.0_early,all,042370,비츠로테크,11320,11160,1.77,-1.41
7.0_early,all,112290,와이씨켐,27250,26800,0.18,-1.65
7.0_early,all,361390,제노코,29750,29100,-0.34,-2.18
7.0_early,all,005680,삼영전자,14560,15400,5.91,5.77
7.0_early,all,418550,제이오,8290,7920,-0.48,-4.46
7.0_early,all,289930,웨이비스,19450,19900,7.46,2.31
7.0_early,all,199820,제일일렉트릭,11830,11510,6.42,-2.7
7.0_early,all,091580,상신이디피,18400,17510,-1.14,-4.84
7.0_early,all,402490,그린리소스,15770,15490,6.21,-1.78
7.0_early,all,064850,에프앤가이드,20800,19910,-0.48,-4.28
7.0_early,all,000520,삼일제약,9950,9880,1.11,-0.7
7.0_early,all,321550,티움바이오,8680,8550,2.76,-1.5
7.0_early,all,425040,티이엠씨,10830,11890,13.02,9.79
7.0_early,all,388050,지투파워,11720,11710,3.24,-0.09
7.0_early,all,380540,옵티코어,4230,4120,1.42,-2.6
7.0_early,all,232680,라온로보틱스,15920,15880,1.63,-0.25
7.0_early,all,000440,중앙에너비스,28700,29650,12.89,3.31
7.0_early,all,432720,퀄리타스반도체,14230,13740,-1.26,-3.44
7.0_early,all,282720,금양그린파워,15940,16300,11.17,2.26
7.0_early,all,389030,지니너스,6050,6130,7.11,1.32
7.0_early,all,052710,아모텍,13530,14020,6.28,3.62
7.0_early,all,005860,한일사료,4000,4000,9.87,0.0
7.0_early,all,039560,다산네트웍스,4210,4325,6.29,2.73
7.0_early,all,225190,LK삼양,2320,2190,-0.65,-5.6
7.0_early,all,011700,한신기계,5150,4945,0.97,-3.98
7.0_early,all,054620,APS,8830,9180,6.23,3.96
7.0_early,all,065450,빅텍,5040,4920,4.96,-2.38
7.0_early,all,083500,에프엔에스테크,16890,16520,0.41,-2.19
7.0_early,all,004140,동방,2765,2800,2.89,1.27
7.0_early,all,005930,삼성전자,208500,200500,-1.68,-3.84
7.0_early,all,000660,SK하이닉스,1056000,1013000,-1.23,-4.07
7.0_early,all,005935,삼성전자우,149100,144200,-1.54,-3.29
7.0_early,all,005380,현대차,545000,522000,-2.75,-4.22
7.0_early,all,402340,SK스퀘어,630000,611000,-0.48,-3.02
7.0_early,all,034020,두산에너빌리티,107300,106300,1.12,-0.93
7.0_early,all,000270,기아,175100,170500,-0.69,-2.63
7.0_early,all,032830,삼성생명,235000,230500,0.85,-1.91
7.0_early,all,009150,삼성전기,464000,479500,4.63,3.34
7.0_early,all,006400,삼성SDI,405000,402500,2.22,-0.62
7.0_early,all,042700,한미반도체,311000,307000,0.8,-1.29
7.0_early,all,272210,한화시스템,139800,141000,6.65,0.86
7.0_early,all,010140,삼성중공업,29100,28500,-0.52,-2.06
7.0_early,all,298040,효성중공업,2731000,2693000,1.03,-1.39
7.0_early,all,000150,두산,1189000,1149000,-0.93,-3.36
7.0_early,all,000720,현대건설,170100,169500,2.53,-0.35
7.0_early,all,047810,한국항공우주,194300,190400,1.18,-2.01
7.0_early,all,000250,삼천당제약,784000,795000,6.89,1.4
7.0_early,all,017670,SK텔레콤,81200,78200,-1.23,-3.69
7.0_early,all,278470,에이피알,362000,369000,3.59,1.93
7.0_early,all,005830,DB손해보험,189800,184500,-1.0,-2.79
7.0_early,all,039490,키움증권,469000,449000,-3.41,-4.26
7.0_early,all,005940,NH투자증권,34200,33400,-1.32,-2.34
7.0_early,all,298380,에이비엘바이오,195500,190000,-1.43,-2.81
7.0_early,all,005387,현대차2우B,279500,270500,-2.33,-3.22
7.0_early,all,003490,대한항공,25500,24550,-2.35,-3.73
7.0_early,all,007660,이수페타시스,125100,129500,5.92,3.52
7.0_early,all,016360,삼성증권,101500,98600,-1.18,-2.86
7.0_early,all,058470,리노공업,116600,117100,2.32,0.43
7.0_early,all,006260,LS,282000,290500,5.85,3.01
7.0_early,all,950160,코오롱티슈진,100700,97200,1.79,-3.48
7.0_early,all,443060,HD현대마린솔루션,183400,178200,-1.31,-2.84
7.0_early,all,087010,펩트론,328000,317500,5.79,-3.2
7.0_early,all,029780,삼성카드,60100,59800,1.16,-0.5
7.0_early,all,052690,한전기술,172300,168000,1.22,-2.5
7.0_early,all,028050,삼성E&A,33300,32600,-0.3,-2.1
7.0_early,all,005385,현대차우,279500,269000,-1.97,-3.76
7.0_early,all,011070,LG이노텍,268500,286000,9.12,6.52
7.0_early,all,310210,보로노이,339000,320000,-2.21,-5.6
7.0_early,all,240810,원익IPS,124500,120900,-0.8,-2.89
7.0_early,all,001040,CJ,200000,197000,0.75,-1.5
7.0_early,all,271560,오리온,134000,130600,-1.64,-2.54
7.0_early,all,039030,이오테크닉스,410500,412500,3.41,0.49
7.0_early,all,036570,엔씨소프트,230000,221000,-2.39,-3.91
7.0_early,all,062040,산일전기,154900,151700,1.87,-2.07
7.0_early,all,088350,한화생명,5250,4930,-3.24,-6.1
7.0_early,all,018880,한온시스템,4400,4110,-3.41,-6.59
7.0_early,all,489790,한화비전,83900,87200,6.67,3.93
7.0_early,all,263750,펄어비스,65600,46000,-26.98,-29.88
7.0_early,all,403870,HPSP,50000,51700,7.8,3.4
7.0_early,all,103590,일진전기,82300,82100,1.7,-0.24
7.0_early,all,226950,올릭스,190000,181800,-0.58,-4.32
7.0_early,all,012510,더존비즈온,119100,119100,0.08,0.0
7.0_early,all,011780,금호석유화학,136300,134200,-1.54,-1.54
7.0_early,all,011170,롯데케미칼,82000,82400,3.05,0.49
7.0_early,all,357780,솔브레인,440000,422000,-2.27,-4.09
7.0_early,all,145020,휴젤,269500,262000,-0.56,-2.78
7.0_early,all,083650,비에이치아이,105600,104300,-0.09,-1.23
7.0_early,all,237690,에스티팜,155800,149500,-2.18,-4.04
7.0_early,all,009970,영원무역홀딩스,237500,221500,-2.11,-6.74
7.0_early,all,005850,에스엘,68200,64500,-3.81,-5.43
7.0_early,all,440110,파두,62500,57000,-2.4,-8.8
7.0_early,all,336260,두산퓨얼셀,46200,45900,1.73,-0.65
7.0_early,all,009420,한올바이오파마,57400,55500,-2.09,-3.31
7.0_early,all,084370,유진테크,129300,131900,3.63,2.01
7.0_early,all,036930,주성엔지니어링,62900,61000,-0.16,-3.02
7.0_early,all,475830,오름테라퓨틱,129600,124900,-1.16,-3.63
7.0_early,all,051600,한전KPS,60300,61400,2.65,1.82
7.0_early,all,178320,서진시스템,45200,45400,3.54,0.44
7.0_early,all,064760,티씨케이,236000,242500,3.81,2.75
7.0_early,all,017960,한국카본,48750,48350,2.46,-0.82
7.0_early,all,112610,씨에스윈드,59100,64900,13.87,9.81
7.0_early,all,097230,HJ중공업,27600,27800,4.71,0.72
7.0_early,all,004800,효성,148000,145000,1.89,-2.03
7.0_early,all,005440,현대지에프홀딩스,15420,14960,-1.82,-2.98
7.0_early,all,031980,피에스케이홀딩스,108200,106800,2.31,-1.29
7.0_early,all,067310,하나마이크론,34050,33500,1.76,-1.62
7.0_early,all,222800,심텍,59600,60100,3.19,0.84
7.0_early,all,099320,쎄트렉아이,193200,186200,0.72,-3.62
7.0_early,all,375500,DL이앤씨,51600,51900,3.68,0.58
7.0_early,all,120110,코오롱인더,71000,70500,0.56,-0.7
7.0_early,all,038500,삼표시멘트,17750,17300,-0.28,-2.54
7.0_early,all,078600,대주전자재료,118500,119700,3.29,1.01
7.0_early,all,000500,가온전선,109700,111200,6.02,1.37
7.0_early,all,003380,하림지주,15760,15100,0.38,-4.19
7.0_early,all,232140,와이씨,21150,20700,0.71,-2.13
7.0_early,all,298020,효성티앤씨,394500,388500,2.28,-1.52
7.0_early,all,060370,LS마린솔루션,30950,31350,5.82,1.29
7.0_early,all,174900,앱클론,81000,79800,1.79,-1.48
7.0_early,all,048410,현대바이오,16670,15240,-0.06,-8.58
7.0_early,all,124500,아이티센글로벌,67000,65200,0.75,-2.69
7.0_early,all,397030,에이프릴바이오,66200,62500,-1.51,-5.59
7.0_early,all,195940,HK이노엔,52900,51400,-2.46,-2.84
7.0_early,all,294870,HDC현대산업개발,22100,21550,0.45,-2.49
7.0_early,all,007810,코리아써키트,60200,62100,5.32,3.16
7.0_early,all,004000,롯데정밀화학,54700,54200,2.38,-0.91
7.0_early,all,082640,동양생명,8650,8810,3.58,1.85
7.0_early,all,077970,STX엔진,34750,34100,1.87,-1.87
7.0_early,all,229640,LS에코에너지,45050,44000,-1.11,-2.33
7.0_early,all,127120,제이에스링크,38650,39250,8.54,1.55
7.0_early,all,100790,미래에셋벤처투자,24050,22850,-1.04,-4.99
7.0_early,all,183300,코미코,120000,118900,0.0,-0.92
7.0_early,all,001740,SK네트웍스,5600,5490,-0.71,-1.96
7.0_early,all,036540,SFA반도체,7310,7070,-1.64,-3.28
7.0_early,all,213420,덕산네오룩스,46850,44500,-1.49,-5.02
7.0_early,all,295310,에이치브이엠,96600,92200,-1.04,-4.55
7.0_early,all,089970,브이엠,45900,48800,7.41,6.32
7.0_early,all,006120,SK디스커버리,61500,60300,0.49,-1.95
7.0_early,all,281820,케이씨텍,51200,50800,-0.2,-0.78
7.0_early,all,003160,디아이,37250,38450,4.56,3.22
7.0_early,all,000210,DL,49850,51300,7.72,2.91
7.0_early,all,005690,파미셀,16680,15930,-2.4,-4.5
7.0_early,all,420770,기가비스,77300,78400,3.36,1.42
7.0_early,all,195870,해성디에스,57500,56000,2.09,-2.61
7.0_early,all,126340,비나텍,135600,139400,4.28,2.8
7.0_early,all,468530,프로티나,86100,81800,-1.28,-4.99
7.0_early,all,010170,대한광통신,7030,7390,5.97,5.12
7.0_early,all,078160,메디포스트,23250,23200,1.29,-0.22
7.0_early,all,074600,원익QnC,34050,33750,-0.29,-0.88
7.0_early,all,001510,SK증권,1880,2180,22.07,15.96
7.0_early,all,253590,네오셈,19880,18750,-0.15,-5.68
7.0_early,all,456040,OCI,95800,95600,0.94,-0.21
7.0_early,all,102710,이엔에프테크놀로지,59300,56600,-1.52,-4.55
7.0_early,all,050890,쏠리드,13220,12900,5.37,-2.42
7.0_early,all,214320,이노션,19630,19570,0.05,-0.31
7.0_early,all,015750,성우하이텍,9610,9200,-2.71,-4.27
7.0_early,all,399720,가온칩스,65900,65400,0.0,-0.76
7.0_early,all,023160,태광,28800,28900,2.6,0.35
7.0_early,all,356860,티엘비,71100,79800,13.64,12.24
7.0_early,all,425420,티에프이,57600,60700,7.29,5.38
7.0_early,all,060280,큐렉소,16350,15520,-1.47,-5.08
7.0_early,all,424870,이뮨온시아,9010,8500,-2.44,-5.66
7.0_early,all,090460,비에이치,19500,19880,4.36,1.95
7.0_early,all,006910,보성파워텍,12760,12120,-0.24,-5.02
7.0_early,all,200710,에이디테크놀로지,46400,46600,1.62,0.43
7.0_early,all,389650,넥스트바이오메디컬,75600,76000,2.78,0.53
7.0_early,all,077360,덕산하이메탈,12720,12330,0.47,-3.07
7.0_early,all,083450,GST,30950,30000,-0.81,-3.07
7.0_early,all,079370,제우스,18310,17860,-0.71,-2.46
7.0_early,all,368770,파이버프로,16960,16260,2.42,-4.13
7.0_early,all,105840,우진,27150,26150,0.0,-3.68
7.0_early,all,009155,삼성전기우,187700,190400,4.21,1.44
7.0_early,all,318060,그래피,48950,46200,-1.12,-5.62
7.0_early,all,101160,월덱스,32550,31050,-1.23,-4.61
7.0_early,all,045100,한양이엔지,29850,29050,-1.68,-2.68
7.0_early,all,234340,헥토파이낸셜,37400,38550,5.61,3.07
7.0_early,all,006110,삼아알미늄,33300,34500,10.21,3.6
7.0_early,all,059090,미코,14970,14570,0.07,-2.67
7.0_early,all,001200,유진투자증권,5140,4970,-0.78,-3.31
7.0_early,all,900290,GRT,6000,6010,2.0,0.17
7.0_early,all,309710,아이티켐,37400,35150,-2.81,-6.02
7.0_early,all,098070,한텍,42200,44600,9.0,5.69
7.0_early,all,089890,코세스,28050,26800,0.0,-4.46
7.0_early,all,441270,파인엠텍,10990,10650,-1.0,-3.09
7.0_early,all,475400,씨메스,38500,36200,-2.99,-5.97
7.0_early,all,019210,와이지-원,11930,12810,14.67,7.38
7.0_early,all,065660,안트로젠,43400,43900,6.22,1.15
7.0_early,all,092870,엑시콘,31850,31750,2.67,-0.31
7.0_early,all,078350,한양디지텍,26600,27000,5.08,1.5
7.0_early,all,025860,남해화학,8090,8520,13.23,5.32
7.0_early,all,080580,오킨스전자,19520,20850,13.22,6.81
7.0_early,all,365270,큐라클,18320,17810,0.98,-2.78
7.0_early,all,089980,상아프론테크,25050,25700,3.79,2.59
7.0_early,all,138080,오이솔루션,31650,31600,3.0,-0.16
7.0_early,all,290550,디케이티,18890,19490,3.86,3.18
7.0_early,all,200470,에이팩트,8350,7940,-0.6,-4.91
7.0_early,all,389020,자람테크놀로지,55500,54100,1.26,-2.52
7.0_early,all,033160,엠케이전자,14450,17710,25.19,22.56
7.0_early,all,464080,에스오에스랩,17630,16680,-1.59,-5.39
7.0_early,all,036170,에이치엠넥스,5080,4975,3.15,-2.07
7.0_early,all,314130,지놈앤컴퍼니,8750,8460,2.86,-3.31
7.0_early,all,073490,이노와이어리스,40000,39900,3.25,-0.25
7.0_early,all,272110,케이엔제이,37700,38050,2.39,0.93
7.0_early,all,000390,삼화페인트,10940,10550,-0.09,-3.56
7.0_early,all,056090,시지메드텍,2880,2590,-1.56,-10.07
7.0_early,all,042370,비츠로테크,11320,11160,1.77,-1.41
7.0_early,all,005010,휴스틸,5120,5240,3.91,2.34
7.0_early,all,361390,제노코,29750,29100,-0.34,-2.18
7.0_early,all,112290,와이씨켐,27250,26800,0.18,-1.65
7.0_early,all,085910,네오티스,19650,18680,0.51,-4.94
7.0_early,all,457550,우진엔텍,28800,28350,2.26,-1.56
7.0_early,all,160980,싸이맥스,24000,23950,3.12,-0.21
7.0_early,all,289930,웨이비스,19450,19900,7.46,2.31
7.0_early,all,053690,한미글로벌,21200,23150,14.39,9.2
7.0_early,all,118990,모트렉스,9080,8980,0.0,-1.1
7.0_early,all,388050,지투파워,11720,11710,3.24,-0.09
7.0_early,all,321370,센서뷰,4005,4060,13.11,1.37
7.0_early,all,078150,HB테크놀러지,2230,2200,0.67,-1.35
7.0_early,all,380540,옵티코어,4230,4120,1.42,-2.6
7.0_early,all,389030,지니너스,6050,6130,7.11,1.32
7.0_early,all,432720,퀄리타스반도체,14230,13740,-1.26,-3.44
7.0_early,all,235980,메드팩토,5820,5300,-2.23,-8.93
7.0_early,all,052710,아모텍,13530,14020,6.28,3.62
7.0_early,all,123330,제닉,24600,23550,1.22,-4.27
7.0_early,all,307180,아이엘,5720,5810,8.57,1.57
7.0_early,all,037350,성도이엔지,12250,12080,1.14,-1.39
7.0_early,all,000440,중앙에너비스,28700,29650,12.89,3.31
7.0_early,all,126730,코칩,20100,19860,0.5,-1.19
7.0_early,all,234690,녹십자웰빙,9900,10280,9.9,3.84
7.0_early,all,011700,한신기계,5150,4945,0.97,-3.98
7.0_early,all,048530,인트론바이오,4870,4610,-1.44,-5.34
7.0_early,all,417840,저스템,7160,7340,6.56,2.51
7.0_early,all,005860,한일사료,4000,4000,9.87,0.0
7.0_early,all,065450,빅텍,5040,4920,4.96,-2.38
7.0_early,all,005870,휴니드,9030,9040,3.1,0.11
7.0_early,all,307930,컴퍼니케이,7680,7470,1.56,-2.73
7.0_early,all,065170,비엘팜텍,4255,3985,4.82,-6.35
7.0_early,all,396470,워트,7080,6970,-0.42,-1.55
7.0_early,all,005930,삼성전자,208500,200500,-1.68,-3.84
7.0_early,all,000660,SK하이닉스,1056000,1013000,-1.23,-4.07
7.0_early,all,005935,삼성전자우,149100,144200,-1.54,-3.29
7.0_early,all,402340,SK스퀘어,630000,611000,-0.48,-3.02
7.0_early,all,034020,두산에너빌리티,107300,106300,1.12,-0.93
7.0_early,all,105560,KB금융,154700,155700,2.71,0.65
7.0_early,all,032830,삼성생명,235000,230500,0.85,-1.91
7.0_early,all,055550,신한지주,95000,96500,1.79,1.58
7.0_early,all,009150,삼성전기,464000,479500,4.63,3.34
7.0_early,all,042700,한미반도체,311000,307000,0.8,-1.29
7.0_early,all,010120,LS ELECTRIC,833000,873000,7.8,4.8
7.0_early,all,298040,효성중공업,2731000,2693000,1.03,-1.39
7.0_early,all,000720,현대건설,170100,169500,2.53,-0.35
7.0_early,all,000250,삼천당제약,784000,795000,6.89,1.4
7.0_early,all,000150,두산,1189000,1149000,-0.93,-3.36
7.0_early,all,047810,한국항공우주,194300,190400,1.18,-2.01
7.0_early,all,278470,에이피알,362000,369000,3.59,1.93
7.0_early,all,007660,이수페타시스,125100,129500,5.92,3.52
7.0_early,all,006260,LS,282000,290500,5.85,3.01
7.0_early,all,058470,리노공업,116600,117100,2.32,0.43
7.0_early,all,443060,HD현대마린솔루션,183400,178200,-1.31,-2.84
7.0_early,all,087010,펩트론,328000,317500,5.79,-3.2
